cust_number,clear_date,due_in_date,total_open_amount,cust_payment_terms,Delay,Weekday,cust_number_mean,cust_pt_mean,due_m,create_m,Aging bucket
0200726979,2020-04-23,2020-04-23,389.75,NAA8,0,2,0.9880952380952381,1.3544147208906758,4,4,0-15 days
0200759878,2020-03-14,2020-03-14,14796.78,NAH4,0,4,1.3376777251184835,-1.7752659574468086,3,2,0-15 days
0200761734,2020-04-10,2020-04-10,14242.46,NAA8,0,3,-2.7335907335907335,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-01,2020-05-01,36018.53,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-05,2020-05-05,48741.64,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-02,2020-05-02,888.87,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-04-20,2020-04-20,47877.8,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-05-16,2020-05-16,31094.21,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200762301,2020-04-25,2020-04-25,52899.08,NAC6,0,4,0.281648675171737,0.6570702794242168,4,4,0-15 days
200769623,2020-04-24,2020-04-24,11005.76,NAH4,0,3,-2.2663817663817665,-1.7752659574468086,4,4,0-15 days
0200769623,2020-04-09,2020-04-09,8863.61,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200466603,2020-03-14,2020-03-14,16592.16,NAA8,0,4,0.958904109589041,1.3544147208906758,3,2,0-15 days
0200769623,2020-04-18,2020-04-18,1898.2,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-04-23,2020-04-23,13137.06,NAA8,0,2,3.198996655518395,1.3544147208906758,4,4,0-15 days
0200772670,2020-04-11,2020-04-11,117026.67,NAU5,0,4,2.0064935064935066,2.1217532467532467,4,3,0-15 days
0200707005,2020-04-19,2020-04-19,33509.84,NAA8,0,5,0.4578313253012048,1.3544147208906758,4,4,0-15 days
0200705742,2020-04-17,2020-04-17,52767.3,NA32,0,0,-7.0807692307692305,-3.4711729622266403,4,3,0-15 days
0200750051,2020-04-08,2020-04-08,66342.58,NAA8,0,1,0.7647058823529411,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-04,2020-05-04,1898.2,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200726979,2020-04-13,2020-04-13,442.52,NAA8,0,6,0.9880952380952381,1.3544147208906758,4,3,0-15 days
0140104429,2020-03-27,2020-03-27,35225.34,CA10,0,0,3.5583941605839415,6.328484848484848,3,3,0-15 days
0140105686,2020-04-19,2020-04-19,4658.44,CA10,0,5,7.031818181818182,6.328484848484848,4,4,0-15 days
0200881076,2020-03-24,2020-03-24,18274.13,NAA8,0,0,0.8732394366197183,1.3544147208906758,3,3,0-15 days
0200779051,2020-03-31,2020-03-31,21702.36,NAA8,0,0,-6.962962962962963,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-30,2020-04-30,7492.25,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200780383,2020-03-18,2020-03-18,743.81,NAA8,0,1,1.4654654654654655,1.3544147208906758,3,3,0-15 days
0200078795,2020-05-21,2020-05-21,634.78,NAA8,0,2,0.56,1.3544147208906758,5,5,0-15 days
0200769623,2020-03-21,2020-03-21,5514.9,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200718130,2020-05-13,2020-05-13,11284.05,NAA8,0,1,2.411764705882353,1.3544147208906758,5,4,0-15 days
0200759878,2020-04-16,2020-04-16,38506.32,NAH4,0,2,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200726979,2020-04-20,2020-04-20,1000.75,NAA8,0,6,0.9880952380952381,1.3544147208906758,4,4,0-15 days
0200759878,2020-03-24,2020-03-24,27984.42,NAH4,0,0,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200707822,2020-05-02,2020-05-02,64316.97,NAA8,0,4,0.8558139534883721,1.3544147208906758,5,4,0-15 days
0200762301,2020-06-13,2020-06-13,12350.41,NAGD,0,3,0.281648675171737,-11.340659340659341,6,4,0-15 days
0200769623,2020-05-12,2020-05-12,2381.57,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0140104409,2020-04-19,2020-04-19,183428.62,CA10,0,0,2.2680722891566263,6.328484848484848,4,4,0-15 days
0200936373,2020-04-21,2020-04-21,726.33,NAA8,0,0,1.8149779735682818,1.3544147208906758,4,4,0-15 days
0200769623,2020-03-25,2020-03-25,48328.54,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
CCU013,2020-03-17,2020-03-17,3141.56,NAX2,0,1,44.602536997885835,45.639583333333334,3,3,0-15 days
0200704045,2020-04-24,2020-04-24,5346.68,NAA8,0,3,0.4954128440366973,1.3544147208906758,4,4,0-15 days
0200726979,2020-03-17,2020-03-17,512.02,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-26,2020-03-26,403.75,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-05-19,2020-05-19,28408.49,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-05-01,2020-05-01,46253.87,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-18,2020-05-18,30031.95,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200769623,2020-04-13,2020-04-13,47208.35,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-04,2020-04-04,34067.19,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140104409,2020-03-12,2020-03-12,43926.2,CA10,0,0,2.2680722891566263,6.328484848484848,3,3,0-15 days
0200799538,2020-03-14,2020-03-14,18059.35,NAA8,0,4,-5.709677419354839,1.3544147208906758,3,2,0-15 days
0100001196,2020-04-01,2020-04-01,8081.77,NAA8,0,1,1.3833333333333333,1.3544147208906758,4,3,0-15 days
0200526831,2020-05-02,2020-05-02,99059.74,NAA8,0,4,0.3142857142857143,1.3544147208906758,5,4,0-15 days
0200782001,2020-04-08,2020-04-08,12660.48,NAD1,0,3,-0.5390070921985816,0.27672955974842767,4,3,0-15 days
0100015557,2020-05-19,2020-05-19,26279.73,NAA8,0,0,-5.294117647058823,1.3544147208906758,5,5,0-15 days
0200726979,2020-05-13,2020-05-13,17033.43,NAA8,0,1,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200726979,2020-05-08,2020-05-08,30583.99,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0140105847,2020-03-18,2020-03-18,22286.3,CA10,0,5,5.914529914529915,6.328484848484848,3,3,0-15 days
0200762301,2020-04-19,2020-04-19,6345.49,NAC6,0,5,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200769623,2020-04-17,2020-04-17,19153.35,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200704045,2020-03-13,2020-03-13,93748.45,NAA8,0,3,0.4954128440366973,1.3544147208906758,3,2,0-15 days
0140104423,2020-04-14,2020-04-14,62548.72,CA10,0,3,0.38392857142857145,6.328484848484848,4,4,0-15 days
0200706844,2020-03-30,2020-03-30,61445.58,NAA8,0,6,0.20973782771535582,1.3544147208906758,3,3,0-15 days
0200759878,2020-03-23,2020-03-23,47332.8,NAH4,0,6,1.3376777251184835,-1.7752659574468086,3,3,0-15 days
0200769623,2020-03-21,2020-03-21,48308.15,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0140104440,2020-04-26,2020-04-26,4974.1,CA10,0,3,5.482352941176471,6.328484848484848,4,4,0-15 days
0200769623,2020-05-11,2020-05-11,323.57,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200744019,2020-05-10,2020-05-10,16227.9,NAA8,0,5,3.198996655518395,1.3544147208906758,5,4,0-15 days
0140105686,2020-03-31,2020-03-31,21566.59,CA10,0,5,7.031818181818182,6.328484848484848,3,3,0-15 days
0140106372,2020-05-10,2020-05-10,2920.14,CA10,0,1,1.826086956521739,6.328484848484848,5,4,0-15 days
0200705742,2020-04-09,2020-04-09,13638.72,NAD1,0,4,-7.0807692307692305,0.27672955974842767,4,3,0-15 days
0200769623,2020-04-08,2020-04-08,53061.55,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-05-12,2020-05-12,43589.46,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
200769623,2020-05-25,2020-05-25,34267.96,NAH4,0,6,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200726979,2020-03-16,2020-03-16,274.95,NAA8,0,6,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-24,2020-05-24,11408.01,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200749225,2020-04-11,2020-04-11,66478.7,NAA8,0,4,2.825,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-12,2020-04-12,47028.34,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200769623,2020-04-05,2020-04-05,27492.94,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
200759082,2020-04-08,2020-04-08,112431.29,NAA8,0,1,1.3333333333333333,1.3544147208906758,4,3,0-15 days
0200769623,2020-04-08,2020-04-08,12319.02,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0140104440,2020-04-11,2020-04-11,64305.74,CA10,0,0,5.482352941176471,6.328484848484848,4,3,0-15 days
0200739534,2020-05-11,2020-05-11,27527.18,NAA8,0,6,1.0491803278688525,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-16,2020-04-16,58282.17,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200726979,2020-04-04,2020-04-04,1564.38,NAA8,0,4,0.9880952380952381,1.3544147208906758,4,3,0-15 days
200769623,2020-05-25,2020-05-25,11054.7,NAH4,0,6,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0100030014,2020-05-27,2020-05-27,56988.96,NAD1,0,3,-8.0,0.27672955974842767,5,5,0-15 days
0200769623,2020-03-25,2020-03-25,51309.24,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-04-17,2020-04-17,36977.84,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200752302,2020-03-21,2020-03-21,16457.53,NAA8,0,4,0.7407407407407407,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-28,2020-03-28,13427.26,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200761734,2020-05-14,2020-05-14,43894.02,NAGD,0,1,-2.7335907335907335,-11.340659340659341,5,3,0-15 days
0200407025,2020-03-18,2020-03-18,73948.52,NAA8,0,1,0.4482758620689655,1.3544147208906758,3,3,0-15 days
0200769623,2020-03-30,2020-03-30,14305.94,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
200769623,2020-05-27,2020-05-27,33528.98,NAH4,0,1,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200744019,2020-03-18,2020-03-18,6398.85,NAA8,0,1,3.198996655518395,1.3544147208906758,3,3,0-15 days
0200726979,2020-05-02,2020-05-02,298.62,NAA8,0,4,0.9880952380952381,1.3544147208906758,5,4,0-15 days
0200726979,2020-03-19,2020-03-19,13736.92,NAA8,0,2,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-03,2020-04-03,42769.47,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200704858,2020-04-15,2020-04-15,7266.28,NAA8,0,1,-1.8121827411167513,1.3544147208906758,4,3,0-15 days
0200418007,2020-06-17,2020-06-17,806.4,NAGD,0,0,-1.977591036414566,-11.340659340659341,6,4,0-15 days
0200759878,2020-05-15,2020-05-15,14070.44,NAH4,0,3,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
0200148860,2020-04-09,2020-04-09,66031.58,NAA8,0,2,-5.317073170731708,1.3544147208906758,4,3,0-15 days
0200337148,2020-04-16,2020-04-16,7036.75,NAA8,0,2,-0.1,1.3544147208906758,4,4,0-15 days
0200762301,2020-03-27,2020-03-27,10893.34,NAC6,0,3,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200762301,2020-04-24,2020-04-24,12757.53,NAC6,0,3,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200148860,2020-04-27,2020-04-27,7723.67,NAA8,0,6,-5.317073170731708,1.3544147208906758,4,4,0-15 days
0200761734,2020-05-20,2020-05-20,54400.61,NAA8,0,1,-2.7335907335907335,1.3544147208906758,5,5,0-15 days
0200861551,2020-03-19,2020-03-19,40758.07,NAA8,0,2,-3.8,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-06,2020-05-06,10513.24,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200769623,2020-05-09,2020-05-09,19869.86,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200759878,2020-05-10,2020-05-10,13883.47,NAH4,0,5,1.3376777251184835,-1.7752659574468086,5,4,0-15 days
0200779051,2020-05-08,2020-05-08,87442.52,NAA8,0,3,-6.962962962962963,1.3544147208906758,5,4,0-15 days
0200759878,2020-04-03,2020-04-03,16934.68,NAH4,0,3,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
0200761734,2020-05-02,2020-05-02,12640.83,NAA8,0,4,-2.7335907335907335,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-16,2020-05-16,35523.16,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0100046487,2020-04-17,2020-04-17,16008.2,NA25,0,0,0.0,0.0,4,3,0-15 days
0200769623,2020-03-30,2020-03-30,15662.02,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200769623,2020-05-16,2020-05-16,6719.58,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200763814,2020-04-09,2020-04-09,11950.04,NAA8,0,2,1.9821428571428572,1.3544147208906758,4,3,0-15 days
0200794332,2020-04-19,2020-04-19,10675.42,NAAX,0,5,-0.2018348623853211,0.07539682539682539,4,4,0-15 days
0200747369,2020-05-05,2020-05-05,153662.28,NAA8,0,0,2.7666666666666666,1.3544147208906758,5,4,0-15 days
0200744019,2020-03-18,2020-03-18,54674.85,NAA8,0,1,3.198996655518395,1.3544147208906758,3,3,0-15 days
0200769623,2020-05-09,2020-05-09,1995.84,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200571849,2020-03-26,2020-03-26,938.55,NAD1,0,4,1.9705882352941178,0.27672955974842767,3,3,0-15 days
0140104440,2020-03-19,2020-03-19,25989.55,CA10,0,4,5.482352941176471,6.328484848484848,3,3,0-15 days
100030964,2020-05-16,2020-05-16,12392.66,NAA8,0,4,-11.666666666666666,1.3544147208906758,5,5,0-15 days
0200769623,2020-04-06,2020-04-06,1898.9,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0100008001,2020-03-29,2020-03-29,11829.15,NAA8,0,5,-4.916666666666667,1.3544147208906758,3,3,0-15 days
0200793568,2020-05-14,2020-05-14,90759.97,NAA8,0,2,0.6987951807228916,1.3544147208906758,5,4,0-15 days
0200592182,2020-05-09,2020-05-09,642.6,NAM4,0,1,1.420071105365223,1.420071105365223,5,4,0-15 days
0200732755,2020-05-16,2020-05-16,125984.36,NAA8,0,4,0.734375,1.3544147208906758,5,5,0-15 days
0200794332,2020-05-16,2020-05-16,13131.69,NAAX,0,4,-0.2018348623853211,0.07539682539682539,5,5,0-15 days
0200982294,2020-04-17,2020-04-17,60086.75,NAA8,0,3,10.6,1.3544147208906758,4,4,0-15 days
0200744019,2020-04-01,2020-04-01,2639.03,NAA8,0,1,3.198996655518395,1.3544147208906758,4,3,0-15 days
0200078795,2020-03-19,2020-03-19,1351.65,NAA8,0,2,0.56,1.3544147208906758,3,3,0-15 days
0100031704,2020-06-23,2020-06-23,2635.02,NAGD,0,6,0.9877049180327869,-11.340659340659341,6,4,0-15 days
0200762301,2020-03-22,2020-03-22,100876.67,NAC6,0,5,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200152991,2020-05-07,2020-05-07,782.46,NAA8,0,2,1.5274725274725274,1.3544147208906758,5,4,0-15 days
0140105686,2020-04-27,2020-04-27,33705.2,CA10,0,3,7.031818181818182,6.328484848484848,4,4,0-15 days
200762301,2020-05-20,2020-05-20,128492.32,NAC6,0,1,0.425,0.6570702794242168,5,5,0-15 days
0200762301,2020-05-02,2020-05-02,3442.25,NAC6,0,4,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200772670,2020-03-18,2020-03-18,125481.79,NAU5,0,1,2.0064935064935066,2.1217532467532467,3,3,0-15 days
0140104508,2020-03-15,2020-03-15,15913.59,CA10,0,1,8.0,6.328484848484848,3,3,0-15 days
0200744019,2020-05-14,2020-05-14,41284.37,NAA8,0,2,3.198996655518395,1.3544147208906758,5,4,0-15 days
200799367,2020-04-01,2020-04-01,109227.58,NAA8,0,1,1.5416666666666667,1.3544147208906758,4,3,0-15 days
0200434439,2020-03-21,2020-03-21,59178.31,NAA8,0,4,0.1016949152542373,1.3544147208906758,3,3,0-15 days
200741174,2020-04-09,2020-04-09,17021.54,NAA8,0,2,4.25,1.3544147208906758,4,3,0-15 days
0140104409,2020-04-05,2020-04-05,84558.98,CA10,0,2,2.2680722891566263,6.328484848484848,4,3,0-15 days
0200707822,2020-04-09,2020-04-09,49729.66,NAA8,0,2,0.8558139534883721,1.3544147208906758,4,3,0-15 days
0200020431,2020-05-24,2020-05-24,314.04,NAM4,0,1,4.0,1.420071105365223,5,5,0-15 days
0200956366,2020-05-09,2020-05-09,49401.0,NAA8,0,4,0.36,1.3544147208906758,5,4,0-15 days
0200718130,2020-05-07,2020-05-07,7625.18,NAA8,0,2,2.411764705882353,1.3544147208906758,5,4,0-15 days
0200769623,2020-05-19,2020-05-19,5662.81,NAH4,0,0,-2.1254432624113475,-1.7752659574468086,5,5,0-15 days
0200780383,2020-04-09,2020-04-09,51477.69,NAA8,0,2,1.4654654654654655,1.3544147208906758,4,3,0-15 days
0200769623,2020-05-02,2020-05-02,7529.17,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200772670,2020-05-07,2020-05-07,2494.25,NAU5,0,2,2.0064935064935066,2.1217532467532467,5,4,0-15 days
0140104440,2020-05-07,2020-05-04,240053.23,CA10,3,3,5.482352941176471,6.328484848484848,5,4,0-15 days
0200721530,2020-05-28,2020-05-28,85161.61,NAA8,0,2,-8.333333333333334,1.3544147208906758,5,5,0-15 days
0200726979,2020-03-17,2020-03-17,63.48,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200759878,2020-04-10,2020-04-10,6416.12,NAH4,0,3,1.3376777251184835,-1.7752659574468086,4,3,0-15 days
CCU013,2020-02-28,2020-02-28,30598.65,NAX2,0,4,44.602536997885835,45.639583333333334,2,2,0-15 days
0200769623,2020-04-26,2020-04-26,66524.86,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200020431,2020-03-24,2020-03-24,1471.69,NAM4,0,2,4.0,1.420071105365223,3,3,0-15 days
0200769623,2020-04-05,2020-04-05,59850.53,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200759878,2020-04-21,2020-04-21,13135.6,NAH4,0,0,1.3376777251184835,-1.7752659574468086,4,4,0-15 days
0200148860,2020-04-17,2020-04-17,50775.45,NAA8,0,3,-5.317073170731708,1.3544147208906758,4,4,0-15 days
0140105686,2020-05-03,2020-05-03,15547.05,CA10,0,4,7.031818181818182,6.328484848484848,5,4,0-15 days
0200769623,2020-04-20,2020-04-20,64879.42,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200744019,2020-04-29,2020-04-29,11334.8,NAA8,0,1,3.198996655518395,1.3544147208906758,4,4,0-15 days
0100036538,2020-05-22,2020-05-22,17233.0,NAA8,0,3,-7.0,1.3544147208906758,5,5,0-15 days
200777735,2020-04-21,2020-04-21,78427.86,NAA8,0,0,-5.416666666666667,1.3544147208906758,4,4,0-15 days
0200772595,2020-05-21,2020-05-21,107493.48,NAA8,0,2,0.8494623655913979,1.3544147208906758,5,5,0-15 days
0200418007,2020-06-22,2020-06-22,20770.2,NAGD,0,5,-1.977591036414566,-11.340659340659341,6,4,0-15 days
0100000222,2020-04-25,2020-04-25,76786.89,NAA8,0,4,-3.090909090909091,1.3544147208906758,4,4,0-15 days
0200729290,2020-05-12,2020-05-12,45468.05,NAA8,0,0,1.1041666666666667,1.3544147208906758,5,4,0-15 days
0200416837,2020-04-08,2020-04-08,185.88,NAM4,0,4,1.420071105365223,1.420071105365223,4,3,0-15 days
0140106181,2020-04-09,2020-04-09,145227.6,CA10,0,5,56.861111111111114,6.328484848484848,4,3,0-15 days
0200799367,2020-03-13,2020-03-13,39983.32,NAA8,0,3,2.8860759493670884,1.3544147208906758,3,2,0-15 days
0200769623,2020-05-14,2020-05-14,12774.01,NAH4,0,2,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200763489,2020-05-20,2020-05-20,18672.82,NAA8,0,1,0.2,1.3544147208906758,5,5,0-15 days
0200762301,2020-05-05,2020-05-05,40999.22,NAC6,0,0,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200275115,2020-05-10,2020-05-10,115275.9,NAA8,0,5,0.918918918918919,1.3544147208906758,5,4,0-15 days
0200592182,2020-04-24,2020-04-24,4738.09,NAM4,0,3,1.420071105365223,1.420071105365223,4,4,0-15 days
0200794332,2020-05-09,2020-05-09,8793.09,NAAX,0,4,-0.2018348623853211,0.07539682539682539,5,4,0-15 days
0200762301,2020-05-24,2020-05-24,12078.52,NAGD,0,4,0.281648675171737,-11.340659340659341,5,3,0-15 days
0140104409,2020-04-05,2020-04-02,233744.1,CA10,3,5,2.2680722891566263,6.328484848484848,4,3,0-15 days
0200020431,2020-04-08,2020-04-08,1875.66,NAM4,0,5,4.0,1.420071105365223,4,3,0-15 days
0200769623,2020-05-11,2020-05-11,6621.57,NAH4,0,6,-2.1254432624113475,-1.7752659574468086,5,4,0-15 days
0200762301,2020-04-21,2020-04-21,100861.52,NAC6,0,0,0.281648675171737,0.6570702794242168,4,4,0-15 days
140101772,2020-04-01,2020-04-01,24047.88,NAVE,0,0,1.0,0.34234234234234234,4,3,0-15 days
0100012638,2020-05-15,2020-05-15,56129.05,NAA8,0,3,7.2727272727272725,1.3544147208906758,5,4,0-15 days
200762301,2020-04-03,2020-04-03,53216.56,NAC6,0,3,0.425,0.6570702794242168,4,3,0-15 days
0200769623,2020-04-04,2020-04-04,14786.94,NAH4,0,4,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200705089,2020-04-16,2020-04-16,4089.06,NAA8,0,2,-0.7758620689655172,1.3544147208906758,4,4,0-15 days
0200769623,2020-04-05,2020-04-05,35442.2,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,3,0-15 days
0200707822,2020-03-17,2020-03-17,86034.53,NAA8,0,0,0.8558139534883721,1.3544147208906758,3,3,0-15 days
0200769623,2020-04-26,2020-04-26,4644.04,NAH4,0,5,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200769623,2020-03-25,2020-03-25,40171.98,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
200793513,2020-04-03,2020-04-03,20839.66,NAA8,0,3,0.5714285714285714,1.3544147208906758,4,3,0-15 days
0140105847,2020-04-07,2020-04-07,77475.8,CA10,0,5,5.914529914529915,6.328484848484848,4,3,0-15 days
0200416837,2020-05-09,2020-05-09,1139.09,NAM4,0,2,1.420071105365223,1.420071105365223,5,4,0-15 days
0200148860,2020-05-08,2020-05-08,12750.57,NAA8,0,3,-5.317073170731708,1.3544147208906758,5,4,0-15 days
0100031704,2020-05-22,2020-05-22,74020.26,NAA8,0,3,0.9877049180327869,1.3544147208906758,5,5,0-15 days
0200230690,2020-04-11,2020-04-11,2526.75,NAM2,0,5,6.0,1.420071105365223,4,4,0-15 days
200769623,2020-05-25,2020-05-25,37172.66,NAH4,0,6,-2.2663817663817665,-1.7752659574468086,5,5,0-15 days
0200696090,2020-05-01,2020-05-01,15504.72,NAA8,0,3,0.7666666666666667,1.3544147208906758,5,4,0-15 days
0200769623,2020-04-24,2020-04-24,4159.97,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,4,4,0-15 days
0200418007,2020-06-15,2020-06-15,66796.8,NAGD,0,5,-1.977591036414566,-11.340659340659341,6,4,0-15 days
0200769623,2020-03-27,2020-03-27,71355.3,NAH4,0,3,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200726979,2020-03-31,2020-03-31,308.44,NAA8,0,0,0.9880952380952381,1.3544147208906758,3,3,0-15 days
0200744019,2020-05-08,2020-05-08,15460.84,NAA8,0,3,3.198996655518395,1.3544147208906758,5,4,0-15 days
0200759878,2020-05-06,2020-05-06,111856.37,NAWP,0,6,1.3376777251184835,-8.0,5,3,0-15 days
0100015455,2020-03-13,2020-03-13,19463.29,NAA8,0,3,-2.75,1.3544147208906758,3,2,0-15 days
0200762301,2020-03-17,2020-03-17,94382.05,NAC6,0,0,0.281648675171737,0.6570702794242168,3,3,0-15 days
0200580232,2020-03-26,2020-03-26,22575.0,NA10,0,0,-1.7407407407407407,3.743682310469314,3,3,0-15 days
0200762301,2020-05-02,2020-05-02,12620.87,NAC6,0,4,0.281648675171737,0.6570702794242168,5,4,0-15 days
0200772595,2020-03-29,2020-03-29,15887.64,NAA8,0,5,0.8494623655913979,1.3544147208906758,3,3,0-15 days
0200706844,2020-04-12,2020-04-12,1213.48,NAA8,0,5,0.20973782771535582,1.3544147208906758,4,3,0-15 days
0200759878,2020-05-10,2020-05-10,7446.6,NAGD,0,4,1.3376777251184835,-11.340659340659341,5,3,0-15 days
0200769623,2020-03-18,2020-03-18,46807.42,NAH4,0,1,-2.1254432624113475,-1.7752659574468086,3,3,0-15 days
0200764795,2020-05-12,2020-05-12,6456.13,NAA8,0,0,1.3692307692307693,1.3544147208906758,5,4,0-15 days
0200762301,2020-04-16,2020-04-16,9810.03,NAC6,0,2,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200752393,2020-04-21,2020-04-21,2178.79,NAA8,0,0,-5.0,1.3544147208906758,4,4,0-15 days
0100031704,2020-05-13,2020-05-13,17694.61,NAA8,0,1,0.9877049180327869,1.3544147208906758,5,4,0-15 days
0200900909,2020-03-27,2020-03-27,15080.51,NAA8,0,3,1.8,1.3544147208906758,3,3,0-15 days
0200748108,2020-04-17,2020-04-17,88748.3,NAA8,0,3,0.821917808219178,1.3544147208906758,4,4,0-15 days
0200762301,2020-04-28,2020-04-28,862.76,NAC6,0,0,0.281648675171737,0.6570702794242168,4,4,0-15 days
0200858049,2020-04-29,2020-04-29,5981.5,NAA8,0,1,-1.5,1.3544147208906758,4,4,0-15 days
0100012991,2020-05-09,2020-05-09,44445.41,CA10,0,0,-3.0,6.328484848484848,5,4,0-15 days
0200761734,2020-05-11,2020-05-11,14724.03,NAA8,0,6,-2.7335907335907335,1.3544147208906758,5,4,0-15 days
0200726979,2020-05-01,2020-05-01,132.72,NAA8,0,3,0.9880952380952381,1.3544147208906758,5,4,0-15 days
